VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20
6231,948.2352941,0.555555556,,629.1444988,18.18181818,3.252784582,200.862788,,52.90119972,0.601511262,200.1668057,20,2,20,3.747721463,,1,1,154.4148021
6232,921.1764706,0.833333333,35.71428571,628.6613131,11.36363636,2.234481109,200.7312854,,52.99242904,5.902849001,120.9341118,13.33333333,4,13.33333333,2.473440317,,0,1,180.3958692
6233,781.1764706,0.833333333,500,882.016915,8.181818182,2.721037375,208.2499444,,58.63254762,42.68373813,15.01251043,9.533333333,1,13.33333333,3.073597602,1000,0,0,95.62822719
6234,811.7647059,0.027777778,785.7142857,621.6918851,11.36363636,0.664674162,197.5703272,49.76878093,58.60678875,9.606855565,15.01251043,7.666666667,3,10.53333333,1.084064083,1000,0,1,138.6144578
6235,928.2352941,,,621.6918851,8.636363636,1.06778365,197.9718153,,58.63254762,,,,1,,1.321165596,,1,0,153.7366609
6236,976.4705882,0.222222222,,617.6110671,10.90909091,0.833955801,197.4174874,,58.63254762,0.524589891,200.1668057,5.666666667,0,5.666666667,1.153219568,,0,0,101.7762478
6237,948.2352941,0.388888889,357.1428571,611.5747476,,0.965479267,199.2559401,48.84476025,,,400.3336113,,1,,1.275141773,,0,1,79.78829604
6238,900,0.027777778,250,612.0631853,8.181818182,1.370375339,196.9378728,20.10172783,58.63254762,0.245316805,40.03336113,3.333333333,3,3.333333333,1.057389899,,0,0,98.82616179
6239,905.8823529,0.166666667,392.8571429,611.5747476,18.18181818,0.562126317,196.9112949,19.24615312,47.89968639,21.17832453,,20,2,20,0.960823302,1000,0,0,90.3373494
6240,1000,6.666666667,1000,653.4070717,31.81818182,5.416944406,206.4698443,,58.63254762,8.093375615,210.175146,43.33333333,2,43.33333333,4.964548497,580.44,0,0,75.04130809
6241,831.7647059,0.027777778,357.1428571,613.2536427,11.36363636,0.673148806,197.0873143,,58.63254762,0.715853841,130.1084237,16.66666667,1,16.66666667,0.995443155,,0,0,89.63683305
6242,988.2352941,0.138888889,107.1428571,611.5747476,7.727272727,4.778882846,211.965693,68.80531825,,6.444763526,,33.33333333,1,33.33333333,3.854391878,,2,1,545.4922547
6243,,0.098744444,678.5714286,614.3530652,3.909090909,0.601330943,196.9462477,242.8591596,58.63254762,,0.834028357,,1,,0.961223349,,0,0,101.383821
6244,885.8823529,0.055555556,928.5714286,632.416506,,2.166884456,199.4556529,,57.93813149,0.879398378,18.34862385,0.8,4,3.266666667,2.396094396,992.12,1,1,89.40963855
6245,932.9411765,0.138888889,,647.120406,22.72736364,2.069435002,200.6667746,,58.63254762,1.583471468,5.004170142,17.66666667,1,17.66666667,2.067826919,,0,0,140.4974182
6246,960,0.166666667,35.71428571,618.3113361,13.63636364,0.841213132,197.476163,,58.63254762,0.782380432,,13.33333333,1,13.33333333,1.185062779,,0,0,160.4096386
6247,856.4705882,19.44444444,285.7142857,619.349485,,0.958658736,197.734955,,54.39950715,0.051280914,400.3336113,8.733333333,2,8.733333333,1.246754231,,1,1,83.22891566
6248,935.2941176,0.222222222,35.71428571,618.1187621,5.702272727,0.808671502,197.6520062,,58.63254762,6.598606268,170.1417848,19.33333333,1,19.33333333,1.156543643,,1,0,105.3063683
6249,977.6470588,0.130444444,,612.2049898,9.090909091,0.726950443,197.213378,5.963355735,49.9636156,,,,2,,1.111054093,,0,1,233.172117
6250,976.4705882,1.777777778,142.8571429,622.8035623,6.636363636,0.603142591,196.9772003,53.0413542,58.63254762,0.017324633,80.06672227,8.666666667,1,8.666666667,1.022380527,,0,0,105.1428571
6251,851.7647059,2.222222222,35.71428571,631.7494997,18.18181818,1.358750004,198.6030366,,58.63254762,2.923012102,490.4086739,12.66666667,1,12.66666667,1.564302029,1000,0,0,154.2839931
6252,910.5882353,0.555555556,,670.8332677,25,5.482582618,209.4581741,,58.63254762,1.164908332,30.02502085,16.66666667,2,16.13333333,4.624424365,,1,0,756.626506
6253,950.5882353,2.001666667,35.71428571,657.5929301,5.181818182,3.487772458,203.1334906,,58.63254762,6.995686859,40.03336113,16.66666667,2,16.66666667,3.184947513,893.31,0,0,233.1462995
6254,945.8823529,,,628.1168539,,0.71556499,197.3274115,5.338786196,58.63254762,0.016631648,,5.8,1,5.8,1.083187664,1000,0,0,133.3321859
6255,867.0588235,0.166666667,964.2857143,621.8126815,8.181818182,0.69038452,197.5551996,702.2514449,58.63254762,4.117718803,15.01251043,9.666666667,1,9.666666667,0.986455258,234.77,0,0,70.66953528
6256,837.6470588,0.833333333,142.8571429,611.5747476,,,,22.08666116,47.89968639,11.68858348,,4.2,1,13.66666667,,966.38,0,0,104.2237522
6257,967.0588235,0.611111111,35.71428571,611.6570292,8.181818182,0.56357277,196.9213799,306.6807551,58.63254762,1.412304093,,17.33333333,3,17.33333333,0.962402434,,0,0,99.00860585
6258,958.8235294,0.833333333,,611.5747476,22.72727273,1.594042209,199.2157172,22.08666116,,,280.2335279,,1,,1.562528137,,0,1,123.7435456
6259,971.7647059,1.944444444,71.42857143,642.1572489,2.727272727,3.044516717,201.270772,319.0823106,58.63254762,0.599432306,5.004170142,19.46666667,2,19.46666667,2.907191228,,0,0,107.5611015
6260,957.6470588,0.277777778,,624.0955587,7.272727273,1.235454139,198.402076,,58.63254762,0.204430671,100.0834028,11.33333333,2,3.5,1.353737841,,0,0,101.1583477
6261,785.8823529,0.222222222,142.8571429,611.5747476,18.18181818,7.928414257,206.6200858,4.675715795,47.89968639,9.488355075,,,2,5.06,9.05986339,1000,1,1,144.6609294
6262,862.3529412,,678.5714286,611.5747476,3.181818182,0.606508102,197.003103,22.08666116,,1.778200345,20.01668057,8.666666667,1,8.666666667,0.987526436,479.35,0,1,93.73666093
6263,835.2941176,1.944444444,785.7142857,625.7009256,2.272727273,1.906558576,199.3056023,,51.96100108,,,,3,,2.009151611,,0,1,492.2151463
6264,861.1764706,0.138888889,392.8571429,665.9296335,18.18181818,0.775940114,197.5266031,53.85842805,58.63254762,5.565365148,15.01251043,,1,5.533333333,1.182809883,575.64,0,0,24.8777969
6265,896.4705882,,71.42857143,611.5747476,7.272727273,0.584782652,196.9820226,22.08666116,,2.379018622,,13.33333333,1,13.33333333,0.978928058,1000,0,1,105.0258176
6266,930.5882353,0.388888889,285.7142857,616.7917522,9.090909091,0.997369276,197.460294,27.39122437,58.63254762,6.651273153,180.1501251,10.33333333,2,10.33333333,1.10755105,449.99,1,0,283.8915663
6267,925.8823529,0.033333333,35.71428571,629.9393042,2.727272727,0.678401152,197.2449324,50.06823208,58.63254762,,10.00834028,,2,,1.069654497,,0,0,101.5438898
6268,938.8235294,0.111111111,,611.5747476,11.81818182,3.211771888,202.1245994,,47.89968639,2.361001003,140.116764,19.33333333,3,19.33333333,3.098876884,,0,1,108.3356282
6269,968.2352941,0.138888889,71.42857143,730.5662201,22.72727273,2.047036451,201.0520634,,58.63254762,27.42558724,,5.47,1,13.33333333,2.309042073,864.31,0,0,255.8984509
6270,968.2352941,6.666666667,321.4285714,611.5747476,11.36363636,1.823265752,200.9572385,,,0.610520072,210.175146,8.2,3,8.2,1.808472793,,1,1,48.7091222
6271,931.7647059,0.833333333,107.1428571,622.8805919,9.090909091,0.879980958,197.6222794,5.28317384,58.63254762,2.157263318,80.06672227,10,1,10,1.358159412,,0,0,125.8364888
6272,830.5882353,0.555555556,214.2857143,611.5747476,11.81818182,2.594540695,207.0615987,62.65373608,,10.17718249,25.02085071,5.446666667,2,5.446666667,2.364324878,1000,0,1,98.48364888
6273,863.5294118,0.027777778,642.8571429,617.3589702,3.909090909,0.78907993,197.4567121,,58.39857124,6.243104796,,5.533333333,3,5.533333333,1.104840205,787.55,0,1,122.0585198
6274,981.1764706,0.833333333,35.71428571,611.5747476,22.72727273,0.559709593,196.9112949,22.08666116,47.89968639,11.09400207,,11.66666667,1,11.66666667,0.95931523,938.6,1,0,142.0688468
6275,829.4117647,0.833333333,,639.4332022,9.090909091,0.614230876,197.0280955,9.667994233,58.63254762,1.371417959,,10,1,9,0.999604169,,0,0,124.9225473
6276,922.3529412,0.111111111,71.42857143,630.9739517,5.454545455,1.112856439,198.1312978,,58.63254762,2.470492685,500.4170142,5.066666667,1,5.066666667,1.479036758,,0,0,106.5077453
6277,941.1764706,33.33333333,71.42857143,611.5747476,45.45454545,7.15428221,209.7528365,22.08666116,,1.419926932,200.1668057,16.66666667,1,16.66666667,6.022604264,,1,1,383.7590361
6278,963.5294118,0.388888889,,611.5747476,6.590909091,0.561499759,196.9149648,22.08666116,,3.48363723,40.03336113,10,1,20,0.95931523,782.57,0,1,298.1170396
6279,871.7647059,0.027777778,214.2857143,633.4178908,11.36363636,0.789448704,197.7050227,,58.63254762,1.815621552,,2.6,1,6,1.213731934,996.95,0,0,126.5800344
6280,804.7058824,0.138888889,928.5714286,728.0767635,36.36363636,1.40108742,199.9885335,,58.63254762,29.12340128,50.04170142,11,1,8.466666667,1.626059278,1000,0,0,156.9363167
6281,791.7647059,16.66666667,750,632.8366675,45.45454545,1.457753322,198.7057372,32.83267953,58.56278402,63.44280654,200.1668057,36.73333333,2,36.73333333,1.921330777,329.37,1,1,491.8141136
6282,924.7058824,0.833333333,71.42857143,611.5747476,4.545454545,0.559709593,196.9112949,22.08666116,47.89968639,4.182166438,,5.533333333,1,7.666666667,0.95931523,447.39,0,0,113.394148
6283,884.7058824,0.111111111,392.8571429,611.5747476,5.727272727,0.825499059,197.1974576,22.08666116,,1.985402957,,6.666666667,1,6.666666667,1.064506524,1000,0,1,148.8812392
6284,965.8823529,0.016666667,,617.7003514,5.909090909,0.734966804,197.2374897,,58.63254762,1.162829376,,2,1,5,1.12819821,625.74,1,0,121.4388985
6285,931.7647059,0.138888889,,616.2770545,13.63636364,0.642458207,197.0690158,2.451221547,58.63254762,0.336790868,100.0834028,12.66666667,1,12.66666667,1.022883217,,1,0,140.8605852
6286,901.1764706,0.833333333,142.8571429,620.6624896,4.363636364,0.624481364,197.1398977,311.0099632,58.63254762,0.126123329,100.0834028,0.6,1,0.6,1.013137337,,1,0,96.04130809
6287,910.5882353,1.666666667,285.7142857,631.8405347,22.72736364,21.1831977,239.0133617,,48.25172423,1.857893657,40.03336113,23.33333333,3,23.33333333,17.60800882,,0,1,390.5180723
6288,947.0588235,0.083333333,,617.9839603,5.181818182,0.980613327,197.5830327,81.19404007,58.63254762,,,,1,,1.268719967,,1,0,115.6609294
6289,992.9411765,0.611111111,,626.6953077,,0.923954586,197.6720516,,58.63254762,2.231412748,,34.33333333,1,34.33333333,1.084350958,,1,0,145.1359725
6290,955.2941176,0.833333333,,611.5747476,6.636363636,0.559709593,196.9112949,22.08666116,47.89968639,0.11711452,,2.333333333,2,2.333333333,0.95931523,,4,0,756.626506
6291,922.3529412,0.222222222,,627.4831104,31.81818182,0.559709593,197.5449383,210.0735366,58.63254762,,200.1668057,,1,,0.95931523,,1,1,259.2719449
6292,790.5882353,0.416666667,642.8571429,611.5747476,4.545454545,0.662862515,197.1223625,22.08666116,,,80.06672227,,1,,1.110677733,,1,1,84.38726334
6293,972.9411765,0.038888889,,613.0400606,9.090909091,0.623192445,197.0648981,,58.63254762,3.457996773,220.1834862,18.66666667,1,18.66666667,1.00193339,,0,0,102.9449225
6294,881.1764706,0.133333333,321.4285714,620.1985613,2.727272727,0.634667407,197.09439,,52.5620413,0.107412725,60.0500417,2.801333333,2,2.801333333,1.018782736,,0,0,100.8158348
6295,848.2352941,0.166666667,178.5714286,625.735939,11.36363636,1.24464843,198.3421894,,58.63254762,15.90054829,210.175146,6.333333333,2,10.00133333,1.500936697,889.95,0,0,482.6402754
6296,971.7647059,0.027777778,71.42857143,627.4323409,3.909090909,1.145437453,198.3075301,,58.63254762,0.099789887,210.175146,13.33333333,1,13.33333333,1.443635234,,0,0,100.2633391
6297,972.9411765,0.833333333,,617.1436374,,0.831388703,197.5230506,1.736816663,58.63254762,3.965955017,,13.66666667,1,13.66666667,1.164470889,,1,0,109.5851979
6298,835.2941176,11.11111111,214.2857143,640.4135789,,0.77978897,197.2982058,5.09066953,58.63254762,0.19264992,,1.2,1,1.666666667,1.128642999,,0,0,145.4371773
6299,897.6470588,0.133333333,,636.3117528,13.63636364,2.716479614,199.5041553,,58.63254762,4.058815051,,10.73333333,1,10.73333333,2.10445227,1000,1,0,124.5524957
6300,878.8235294,,,624.4019264,31.81818182,1.025492778,198.1661406,88.54342683,58.63254762,,88.40700584,,2,,1.403875304,,1,0,157.8123924
6301,891.7647059,0.027777778,857.1428571,687.8480556,2.727272727,0.608477284,202.187745,19.96483588,58.63254762,0.653485162,5.004170142,0.866666667,1,0.866666667,0.992850745,,0,0,120.1635112
6302,832.9411765,1.944444444,107.1428571,618.8610474,8.181818182,0.980244552,197.4580993,,58.63254762,2.618791544,,8,1,23.33333333,1.191450371,953.43,1,0,110.0740103
6303,832.9411765,1.944444444,500,657.1640153,3,0.729256176,197.2935743,,58.63254762,4.780212774,,6.533333333,1,6.533333333,1.152319463,1000,0,0,169.3580034
6304,870.5882353,0.027777778,464.2857143,619.2812088,6.636363636,0.707484182,197.3086726,199.7681393,58.63254762,10.92422067,,10,1,9.333333333,0.993508717,995.31,0,0,86.98623064
6305,898.8235294,,,618.7227442,31.81818182,1.07395256,197.8104685,0.684459769,58.63254762,,18.34862385,,3,,1.235621345,,0,0,118.4991394
6306,878.8235294,0.111111111,71.42857143,639.7378193,9.090909091,0.93730206,197.6197692,,58.63254762,0.861380759,250.2085071,10,1,10,1.22743091,,1,0,110.7814114
6307,867.0588235,0.138888889,250,627.7842261,8.181818182,1.840154174,198.5140177,,57.22976265,0.115728549,40.03336113,4.333333333,4,4.333333333,1.38599689,,0,1,151.8330465
6308,892.9411765,1.944444444,392.8571429,611.5747476,6.636363636,2.893763293,205.6263295,,47.89968639,8.186928634,,6,2,6,1.70311569,1000,0,1,577.7590361
6309,962.3529412,6.666666667,71.42857143,645.3434732,8.181818182,4.81535926,201.1586468,,58.63254762,3.657576547,210.175146,7.133333333,1,13.2,4.1144803,,4,0,443.7590361
6310,888.2352941,0.083333333,178.5714286,612.7161862,8.181818182,0.599261512,196.9361846,94.07471734,58.63254762,0.828810449,40.03336113,3.266666667,1,3.266666667,1.017461528,,1,0,100.383821
6311,843.5294118,0.138888889,,611.5747476,21.81818182,0.66637482,197.1432814,3.790195969,,0.732485489,100.0834028,6.666666667,1,6.666666667,1.031413166,,0,1,171.2874355
6312,880,0.066666667,464.2857143,656.887409,5.454545455,0.897037656,200.1029487,11.24652958,58.63254762,8.213262076,10.00834028,0.333333333,1,4,1.185218061,951.4,0,0,164.3046472
6313,837.6470588,0.388888889,214.2857143,611.5747476,11.36363636,0.560303928,196.9112949,21.63320657,47.89968639,6.053919802,5.004170142,5.2,1,5.2,0.95931523,1000,1,0,379.0447504
6314,897.6470588,6.666666667,321.4285714,747.8453596,22.72736364,9.379175192,260.180671,,50.6129537,9.814058178,130.1084237,20,3,20,7.326754705,985.88,3,1,930.636833
6315,944.7058824,0.166666667,107.1428571,613.5600104,13.63636364,0.57470044,196.9387536,34.04331775,58.63254762,3.326329562,5.004170142,6.666666667,1,5.333333333,0.970632348,,0,0,105.7607573
6316,934.1176471,0.011111111,,682.5120052,13.63636364,3.939198515,203.7620402,,58.47692113,0.043658075,130.1084237,9.333333333,2,9.333333333,3.201431027,,0,1,302.4010327
6317,980,0.388888889,,617.7406168,13.63636364,0.974759485,197.6869004,,58.63254762,3.536304115,130.1084237,13,1,13,1.206654787,992.55,1,0,126.5731497
6318,884.7058824,0.033333333,,628.8591391,,1.450521053,198.6048643,,52.62965833,0.652792176,,10,2,10,1.485511202,,0,1,106.7194492
6319,917.6470588,0.016666667,35.71428571,611.5747476,0.909090909,0.856125211,197.4484767,22.08666116,,,200.1668057,,1,,1.120397295,,1,1,99.74182444
6320,935.2941176,0.833333333,71.42857143,654.3821964,9.090909091,23.30030123,246.6797667,,48.64240038,0.081079283,40.03336113,2,2,2,17.65509856,,1,1,190.0981067
6321,976.4705882,,35.71428571,623.9852663,7.727272727,1.318575108,198.6128575,,58.63254762,3.491260069,30.02502085,10,1,3.4,1.464374511,1000,0,0,198.4492255
6322,977.6470588,0.166666667,,617.5830563,13.63636364,0.768686363,197.3395077,5.681016081,58.63254762,,210.175146,,1,,1.100342309,,0,0,107.3975904
6323,,0.015555556,,618.3025828,9.090909091,1.133368156,198.3215421,,58.63254762,0.651406206,10.00834028,23.2,1,23.2,1.478763042,,1,0,157.3287435
6324,923.5294118,0.111111111,,611.5747476,22.72727273,1.744380315,199.0536657,22.08666116,,0.350650575,5.004170142,2.333333333,1,2.333333333,1.648225037,,1,1,113.6746988
6325,978.8235294,0.416666667,,611.7323081,9.745454545,0.5779478,196.9245141,17.85156634,58.63254762,5.362320448,30.02502085,2.466666667,1,5,0.95931523,738.05,0,0,104.5593804
6326,895.2941176,0.027777778,107.1428571,616.5046419,2.727272727,0.733219603,197.2357868,,58.63254762,0.65071322,5.004170142,6.666666667,2,6.666666667,1.039648343,,0,0,102.5972461
6327,903.5294118,0.027777778,571.4285714,626.3049077,,0.828384805,197.5288932,20.37551174,58.63254762,1.308356294,48.3736447,1.333333333,1,1.333333333,1.150227112,1000,0,0,108.6402754
6328,923.5294118,0.833333333,,615.6608177,,0.88897117,197.1956446,,58.63254762,2.263290073,18.34862385,10.66666667,2,10.66666667,1.04850991,,0,0,187.7986231
6329,821.1764706,0.027777778,35.71428571,618.7910204,6.636363636,1.363529746,197.3918563,2.583835627,58.63254762,,5.004170142,,2,,1.730587336,,0,0,110.3270224
6330,901.1764706,33.33333333,35.71428571,651.1241945,68.18181818,2.615700452,201.9687134,17.65050629,58.63254762,7.261100239,210.175146,12.86666667,2,12.86666667,2.172731337,446.08,0,0,110.7693632
6331,956.4705882,0.055555556,35.71428571,611.5747476,9.090909091,0.559709593,196.9112949,22.08666116,47.89968639,9.460635662,,10,3,13.33333333,0.95931523,972.09,0,1,100.3597246
6332,823.5294118,2.605555556,250,736.0878418,8.181818182,2.286453197,206.7256417,,58.63254762,0.232843069,40.03336113,1.566666667,2,2.333333333,2.860606813,690.48,0,0,326.4698795
6333,910.5882353,0.388888889,,678.07405,3.909090909,5.123128108,205.2011995,,58.63254762,0.126123329,80.06672227,20,1,20,3.9901815,,0,0,176.989673
6334,792.9411765,0.055555556,464.2857143,611.5747476,8.181818182,3.112532269,199.2939391,22.08666116,,5.764944922,60.0500417,6.2,2,6.2,2.423260743,1000,1,1,79.04302926
6335,945.8823529,0.027777778,,616.6429451,11.36363636,0.837031305,197.1237938,49.88000565,58.63254762,,5.004170142,,1,,1.244209195,,0,0,250.4836489
6336,888.2352941,0.138888889,285.7142857,612.1734777,18.18181818,0.887438788,197.4352648,16.35858847,49.0277101,0.749117137,130.1084237,16.76666667,4,16.76666667,0.960170593,,1,1,109.707401
6337,956.4705882,0.555555556,107.1428571,615.1233612,9.090909091,1.025800686,197.6560726,,58.63254762,2.288237544,305.2543786,6.666666667,3,6.666666667,1.188860594,,2,0,111.7314974
6338,845.8823529,0.194444444,285.7142857,611.5747476,,0.565678005,196.9051807,20.61935053,47.89968639,20.30862794,,23.53333333,2,23.53333333,0.95931523,999.35,1,1,100.2719449
6339,942.3529412,,,699.7823914,22.72727273,14.07006066,215.4023838,,58.63254762,,41.70141785,,1,,6.830238532,,2,0,458.9518072
6340,897.6470588,0.678711111,250,657.6962198,,4.703613543,205.3394475,,52.8249964,0.034649266,,16.66666667,3,16.66666667,4.466174211,,0,1,182.7142857
6341,863.5294118,3.888888889,142.8571429,611.5747476,,0.999739456,197.8863856,22.08666116,,16.10428598,,24.66666667,1,24.66666667,1.315264904,,1,1,147.3442341
6342,967.0588235,0.166666667,,623.9957704,13.63636364,0.710649195,197.4841635,267.5553236,58.63254762,9.086423586,130.1084237,30.8,1,30.8,1.152474744,,0,0,107.5301205
6343,945.8823529,0.027777778,,614.02744,18.18181818,0.623371462,197.1888699,207.3741984,58.63254762,3.79062973,40.03336113,13.33333333,1,13.33333333,0.984852438,,0,0,114.6196213
6344,945.8823529,0.166666667,107.1428571,630.6553293,18.18181818,1.092856709,198.1112671,,58.63254762,17.7418103,210.175146,12.87333333,1,12.87333333,1.340986344,1000,0,0,117.3855422
6345,876.4705882,,,611.5747476,,0.559709593,196.9112949,22.08666116,47.89968639,,,,1,,0.95931523,,0,0,380.4027539
6346,947.0588235,0.005555556,,612.1594723,9.090909091,0.674115496,197.1949987,3.781640222,48.36334599,2.15102645,100.0834028,8,1,8,1.078992435,,0,0,115.2633391
6347,827.0588235,0.388888889,964.2857143,736.2156409,3.909090909,1.375488052,199.0015887,,58.63254762,8.49877203,,4.333333333,1,4.333333333,1.825048423,479.53,0,0,366.616179
6348,944.7058824,,,611.5747476,27.27272727,1.479915572,198.7268323,4.812607749,,,,,1,,2.024424456,,3,1,252.2013769
6349,903.5294118,0.027777778,142.8571429,627.9102745,18.18181818,0.970645685,197.792537,,58.63254762,7.371977891,5.004170142,12.61,3,12.61,1.36918439,991.73,0,0,125.8123924
6350,951.7647059,0.055555556,,621.7881721,2.272727273,1.25653871,197.3180824,99.52045037,58.63254762,,0.834028357,,1,,1.386899628,,0,0,173.6385542
6351,909.4117647,0.138888889,321.4285714,694.8717545,54.54545455,7.304480683,216.5250223,2.203104881,48.28177625,8.716369422,,9.333333333,2,13.33333333,9.625945622,900.78,1,1,291.5266781
6352,821.1764706,0.388888889,,672.3896157,25.45454545,3.276239332,203.2296807,,54.17948349,4.750414405,50.04170142,,3,3.333333333,2.952575502,844.78,0,1,119.746988
6353,942.3529412,0.083333333,142.8571429,628.8661418,6.636363636,0.883303505,197.6507805,,58.63254762,0.039500164,5.004170142,6.8,1,6.8,1.164623538,,0,0,112.0154905
6354,921.1764706,0.027777778,,630.2754333,2.727272727,0.931272783,197.695356,,58.63254762,,500.4170142,,1,,1.28695895,,2,0,127.9827883
6355,963.5294118,0.388888889,,685.6614654,1.181818182,2.36411058,200.9803887,,58.63254762,,,,1,,2.35300776,,0,0,193.0567986
6356,854.1176471,0.166666667,857.1428571,710.3827146,9.090909091,0.996488515,201.7581742,,58.63254762,21.3494919,80.06672227,20,2,20,1.347047582,839.65,0,0,132.3545611
6357,949.4117647,0.150377778,,611.5747476,9.090909091,3.042751614,201.8619391,22.08666116,,,40.03336113,,1,,2.830171661,,0,1,196.4664372
6358,923.5294118,0.111111111,35.71428571,612.0526812,5.454545455,0.7271402,197.2304654,1.197804595,48.87852333,1.72553346,,8.333333333,4,8.333333333,1.046304388,168.27,0,1,105.5025818
6359,941.1764706,0.022222222,,651.2309855,0.909090909,1.663131859,199.1558379,,58.63254762,0.018710604,,7.8,1,7.8,1.740785901,,1,0,111.3648881
6360,917.6470588,0.083333333,178.5714286,634.2389563,11.36363636,0.70465214,197.9565556,51.68954616,58.63254762,,130.1084237,,3,,1.163199687,,0,0,140.8468158
6361,855.2941176,2.111111111,357.1428571,734.6767996,10.90909091,2.985963981,201.5563989,159.414958,58.63254762,,20.01668057,,1,,3.122700733,,1,0,90.55077453
6362,948.2352941,0.138888889,71.42857143,626.8721256,3.181818182,0.947284024,197.5782764,,58.63254762,2.920933146,210.175146,13.33333333,1,13.33333333,1.127982395,,0,0,100.3769363
6363,897.6470588,0.388888889,500,612.6864248,8.181818182,0.678028798,196.9859055,11.6785948,58.63254762,2.31110606,,2.533333333,1,2.533333333,1.01742205,1000,1,0,334.5817556
6364,855.2941176,0.083333333,500,642.3393189,9.090909091,1.650980215,200.0796957,,51.97710037,9.863260136,5.004170142,3.333333333,2,11.13333333,1.705660726,1000,0,1,113.0516351
6365,847.0588235,0.833333333,607.1428571,746.0491694,6.636363636,0.565975173,199.1664955,98.50231647,58.63254762,0.824652537,,1.333333333,1,3.533333333,0.963921034,995.8,0,0,109.2633391
6366,888.2352941,0.833333333,,635.4364164,13.63636364,0.985575666,198.0618032,,58.63254762,2.166965112,,16.66666667,1,16.66666667,1.290127743,,0,0,112.8657487
6367,884.7058824,0.611111111,607.1428571,638.3075197,3.636363636,0.670101944,199.7132779,,58.63254762,13.62894239,40.03336113,16.66666667,1,16.66666667,1.038271866,1000,1,0,517.6919105
6368,896.4705882,0.555555556,,622.9716268,13.63636364,1.04952038,197.4368869,,58.63254762,,,,1,,1.168166059,,0,0,160.9500861
6369,912.9411765,1.467333333,178.5714286,638.7224291,22.72736364,3.702932461,203.9126413,,50.51743124,,130.1084237,,2,,3.572064003,,0,1,510
6370,954.1176471,0.833333333,35.71428571,611.5747476,22.72727273,6.061565134,210.0307419,22.08666116,,4.101087155,1.668056714,35.93333333,2,35.93333333,5.293497633,,1,1,296.3958692
6371,927.0588235,0.388888889,71.42857143,611.5747476,2.727272727,0.559709593,196.9112949,22.08666116,47.89968639,2.497519113,180.1501251,6.666666667,0,6.666666667,0.95931523,,0,0,204.2461274
6372,945.8823529,0.027777778,107.1428571,614.1744966,18.18181818,0.641860292,197.1917545,66.84177429,54.57552607,,15.01251043,,3,,1.023251682,,0,1,109.0929432
6373,820,0.388888889,35.71428571,749.8463785,18.18181818,1.917074009,200.273698,,58.63254762,0.031877325,5.004170142,7,1,7,1.94173054,,0,0,138.9862306
6374,922.3529412,0.083333333,35.71428571,634.2319536,3.909090909,2.553041076,200.0429666,,58.63254762,,,,2,,2.041415924,,0,0,119.6437177
6375,967.0588235,,,626.196366,6,1.043226158,197.867588,0.397842241,58.63254762,,160.1334445,,1,,1.363833762,,0,0,132.1979346
6376,889.4117647,0.027777778,500,613.2711494,6.636363636,0.827403795,197.1054293,15.3190652,57.89734662,0.144833933,,5.666666667,4,5.666666667,1.144700147,,0,1,99.89328744
6377,963.5294118,0.177777778,,663.0252675,1.454545455,2.321787485,200.7725433,,58.63254762,0.305606528,,,1,,1.944051865,,1,0,190.6454389
6378,969.4117647,0.083333333,,611.5747476,8.181818182,0.559709593,196.9112949,22.08666116,47.89968639,0.887021216,,8.333333333,1,8.333333333,0.95931523,,0,0,161.4371773
6379,934.1176471,0.027777778,35.71428571,630.9144289,6.363636364,1.165984973,198.2086316,,58.63254762,4.839116527,15.01251043,4,1,12.8,1.428646633,964.63,0,0,106.0395869
6380,927.0588235,0.138888889,500,642.2675413,6.545454545,0.82119192,198.8415557,14.51910284,58.63254762,2.967363163,450.3753128,,1,5.6,1.314180566,1000,0,0,236.908778
6381,981.1764706,0.222222222,35.71428571,631.2225473,18.18181818,2.136809675,199.7944725,458.2672045,58.63254762,0.343720721,200.1668057,32.86666667,2,32.86666667,2.117285356,,1,0,128.1979346
6382,922.3529412,0.138888889,285.7142857,625.7324377,9.090909091,0.784908844,197.5048842,,58.63254762,3.736576874,80.06672227,15,1,15,1.23274206,,1,0,281.2030981
6383,,0.277777778,,624.1183175,12.72727273,1.470617452,198.3672039,,58.48336085,0.994433942,10.00834028,10.66666667,2,10.66666667,1.487440376,,1,1,102.5524957
6384,984.7058824,0.833333333,142.8571429,643.6820848,8.181818182,1.06692437,199.3343382,,58.63254762,4.779519789,210.175146,10,1,10,1.222504016,802.23,2,0,256.060241
6385,975.2941176,0.388888889,,614.4248427,8.181818182,0.642927231,197.1358974,,58.63254762,4.62221212,130.1084237,17,2,17,1.04370145,,0,0,119.9741824
6386,904.7058824,0.111111111,35.71428571,611.5764983,9.637090909,0.728457762,198.0107611,13.88169968,47.90075967,4.849511307,,18.66666667,3,18.66666667,1.173419307,,0,1,104.6075731
6387,840,0.388888889,357.1428571,611.5747476,22.72736364,1.298149319,198.4386731,22.08666116,,1.243908659,15.01251043,6.333333333,1,6.333333333,1.563870399,,0,1,73.73321859
