VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20
5571,891.7647059,0.027777778,321.4285714,634.5208146,2.727272727,1.320347372,197.7771598,,58.63254762,0.534291686,15.01251043,4,3,4,1.21114742,,0,0,119.929432
5572,969.4117647,0.027777778,,611.5747476,5.181818182,0.559709593,196.9112949,22.08666116,47.89968639,0.835047317,5.004170142,6,1,6,0.95931523,,1,0,119.6351119
5573,884.7058824,,178.5714286,702.8460686,,2.157983753,203.7610566,2.660837351,58.63254762,8.149507426,,10.13333333,2,10.13333333,2.912657659,1000,1,0,196.4681583
5574,,0.166666667,285.7142857,611.594005,6.818181818,0.566401232,196.9129243,32.35355769,58.63254762,8.263157019,10.00834028,12.66666667,1,12.66666667,0.961107546,,1,0,90.79690189
5575,945.8823529,0.166666667,,637.4164273,9.090909091,1.840773571,199.3924559,,58.63254762,,80.06672227,,1,,1.590876201,,2,0,116.5714286
5576,994.1176471,,,611.6150131,,0.560604676,196.9145685,20.01617036,58.63254762,,,,1,,0.960631174,,0,0,237.7951807
5577,930.5882353,0.5,,611.5747476,40.90909091,2.554756054,201.1679319,,,,200.1668057,,1,,2.757384171,,0,1,125.3907057
5578,945.8823529,0.111111111,35.71428571,611.5747476,15.90909091,0.794328695,197.3610945,0.778572987,,,,,.,,1.080411022,,0,0,132.0550775
5579,908.2352941,0.083333333,35.71428571,610.2477377,6.363636364,0.631316217,196.8806872,6.160137919,47.89968639,,40.03336113,,1,,1.011952987,,0,0,106.979346
5580,929.4117647,0.166666667,285.7142857,611.5747476,13.63636364,8.651981287,212.8556256,22.08666116,,14.00107551,,17,1,17,6.137080858,931.45,1,1,111.4492255
5581,954.1176471,1.3479,35.71428571,725.5400388,118.1818182,8.076693673,234.1810375,,58.63254762,2.375553695,35.02919099,32.13333333,2,32.13333333,7.988000739,1000,1,0,229.0447504
5582,907.0588235,2.555555556,321.4285714,611.5747476,10,6.18444926,214.7449075,,,17.11881649,,11.73333333,3,11.73333333,4.501470459,816.26,0,1,279.7521515
5583,929.4117647,1.603866667,107.1428571,632.4025007,18.18181818,1.201559144,198.8324762,,58.63254762,9.928400756,210.175146,21.53333333,1,21.53333333,1.555877356,1000,0,0,170.9982788
5584,929.4117647,0.138888889,392.8571429,611.5747476,31.81818182,0.694963764,197.1340991,17.35533301,,27.05345412,80.06672227,14.06666667,1,26.66666667,0.965455424,888.14,0,1,87.5404475
5585,929.4117647,0.027777778,,642.8890301,,2.038536744,200.4560592,,58.63254762,0.688827413,138.4487073,7.666666667,1,7.666666667,2.346372771,,0,0,110.1084337
5586,976.4705882,0.166666667,35.71428571,611.5747476,13.63636364,0.559709593,196.9112949,13.52235831,47.89968639,0.162851551,130.1084237,8,1,8,0.95931523,,0,0,106.0395869
5587,884.7058824,0.487666667,107.1428571,615.5190132,8.545454545,0.782112605,197.1097231,106.0270961,58.63254762,4.421246376,,6.666666667,1,6.666666667,0.963157786,,0,0,102.2409639
5588,941.1764706,0.111111111,,646.0192329,25,2.358500201,200.954831,,58.63254762,1.938279955,120.1000834,16.66666667,1,16.66666667,2.090779613,,1,0,136.4010327
5589,968.2352941,0.083333333,35.71428571,629.4421131,5.181818182,1.1766472,198.7790193,,58.63254762,0.155228713,210.175146,5.333333333,2,5.333333333,1.580282852,,0,0,116.7401033
5590,908.2352941,0.083333333,500,611.5747476,6.636363636,,,22.08666116,47.89968639,1.708208827,,1.533333333,1,1.533333333,,1000,1,0,85.15318417
5591,941.1764706,0.133333333,71.42857143,633.9483447,10.90909091,0.977043736,197.7836556,49.63616685,58.63254762,1.956297573,100.0834028,0.333333333,1,13.33333333,1.299410411,960.68,0,0,107.2977625
5592,996.4705882,0.044444444,,656.2571668,13.63636364,0.890825781,199.9243016,,58.63254762,1.662471795,50.04170142,13.33333333,1,13.33333333,1.048707301,,0,0,104.4475043
5593,916.4705882,0.138888889,,636.6933994,13.63636364,2.179694881,199.7652008,,58.63254762,,,,2,,2.629342826,,1,0,135.1686747
5594,937.6470588,0.027777778,357.1428571,615.4262275,6.272727273,0.719621505,197.25559,3.798751716,57.96496365,0.656950088,,4,1,4,1.007652482,10.55,0,0,40.13769363
5595,956.4705882,1.111111111,,624.7065435,22.72727273,1.029019404,197.847315,41.99588469,58.63254762,10.05313811,,16.66666667,1,16.66666667,1.282208392,,1,0,524.9018933
5596,920,13.97777778,,621.2454636,21.81818182,1.013355455,197.8925585,101.9845055,58.63254762,3.416417654,,4.666666667,1,4.666666667,1.040553713,,2,0,140.4612737
5597,904.7058824,0.111111111,,611.5747476,13.63636364,2.921679135,197.1504085,22.08666116,,,80.06672227,,1,,2.439770575,,1,1,256.9053356
5598,931.7647059,0.111111111,250,611.5747476,36.36363636,3.920344491,203.2618664,22.08666116,,0.600818277,,6.666666667,2,2.266666667,3.518723532,,2,1,326.5318417
5599,974.1176471,0.222222222,,650.1280617,13.63636364,1.971770728,199.7076629,,58.63254762,,30.02502085,,2,,1.915098466,,1,0,145.9672978
5600,918.8235294,0.138888889,107.1428571,611.5747476,6.818181818,0.691318987,198.559129,670.4240656,,2.292395456,160.1334445,11.06666667,1,11.06666667,1.047043948,28.42,0,1,165.0860585
5601,995.2941176,0.163522222,35.71428571,630.7656217,22.72736364,5.022123386,199.0032476,86.29326534,58.63254762,,40.03336113,,1,,4.645971631,,0,0,150.3442341
5602,,0.111111111,71.42857143,633.7382639,22.72727273,1.492568462,199.4203037,,58.63254762,,10.00834028,,1,,1.657928808,,1,0,140.060241
5603,,0.066666667,142.8571429,624.6137578,5.454545455,0.990516523,197.8242382,,58.63254762,,10.00834028,,1,,1.315146469,,1,0,96.04130809
5604,935.2941176,0.388888889,71.42857143,637.3919178,22.72736364,1.562195163,198.9678617,,58.63254762,2.017973267,40.03336113,8.666666667,3,8.666666667,1.613191978,,0,0,225.3356282
5605,869.4117647,0.138888889,250,651.2554949,,1.751601843,199.7673147,65.66963694,58.63254762,,88.40700584,,1,,1.561217456,,0,0,115.8605852
5606,963.5294118,0.027777778,178.5714286,615.0690903,11.36363636,0.846855734,197.3072853,32.83267953,58.63254762,2.737292035,210.175146,8.333333333,2,15.8,1.152366836,632.91,0,0,103.8399312
5607,943.5294118,0.111111111,,627.0506942,11.81818182,0.761665334,197.300606,,58.63254762,1.014530516,160.1334445,0.933333333,1,4.866666667,1.194574422,825.14,0,0,161.9053356
5608,928.2352941,0.388888889,35.71428571,611.5747476,10.54545455,0.876823106,197.6275128,187.5462545,47.89968639,1.93758697,120.1000834,3.333333333,1,3.333333333,1.261532281,1000,0,1,129.4285714
5609,996.4705882,0.111111111,71.42857143,611.5747476,11.36363636,0.775259851,197.1549006,22.08666116,,3.941007545,,10,1,10,1.018848533,882.54,0,0,167.4354561
5610,924.7058824,0.083333333,107.1428571,620.5329398,5.181818182,0.911595282,197.5342,,58.63254762,8.533421296,80.06672227,3.866666667,2,6.333333333,1.128400866,878.51,1,0,99.49741824
5611,974.1176471,33.33333333,,672.473648,31.81818182,0.854968764,197.5921709,98.97716043,58.63254762,8.207718193,180.1501251,19.2,0,19.2,1.113554386,,0,0,177.232358
5612,918.8235294,,107.1428571,611.9161288,3.636363636,0.564607486,196.9213359,52.27133696,58.63254762,1.411611108,,2,2,2,0.95931523,1000,0,0,103.5783133
5613,958.8235294,0.388888889,35.71428571,627.3938261,7.227272727,1.64291731,199.1132368,,58.63254762,1.810770655,0.834028357,13.46666667,2,13.46666667,1.80704631,891.7,1,0,115.8399312
5614,898.8235294,0.111111111,35.71428571,633.8643124,8.727272727,1.210857264,198.2476801,,58.63254762,3.171100849,7.506255213,7,1,7,1.428901926,,1,0,219.1204819
5615,951.7647059,0.027777778,35.71428571,628.4862458,,1.847332738,200.4883697,32.83267953,58.63254762,0.302141602,48.3736447,38.4,3,38.4,2.762819019,,0,0,112.3648881
5616,1000,0.222222222,,613.3814418,59.45454545,5.106078571,206.5093039,1.591368962,48.06926559,,0.834028357,,2,,4.92846005,,1,1,255.0481928
5617,903.5294118,0.416666667,,622.3658941,17.27272727,1.356361923,198.7210557,49.25115823,58.63254762,1.113627418,250.2085071,10,2,10,1.492009333,550.72,0,0,111.5163511
5618,975.2941176,0.127777778,35.71428571,629.7607356,13.1,1.617339424,199.2748699,,58.63254762,1.076899196,200.1668057,6.666666667,2,6.666666667,1.928792179,,1,0,152.6953528
5619,956.4705882,0.588,,611.5747476,6.818181818,0.559709593,196.926584,22.08666116,,3.701927608,80.06672227,,1,,0.95931523,,0,1,101.4922547
5620,851.7647059,0.416666667,821.4285714,611.5747476,18.18181818,0.586938012,196.9756736,22.08666116,,3.312469855,123.4361968,,1,4.386666667,0.990971577,1000,0,1,95.77796902
5621,936.4705882,0.138888889,,611.5747476,90.90909091,1.733990194,199.151955,22.08666116,,,,,1,,1.955474258,,1,1,116.6179002
5622,965.8823529,0.133333333,142.8571429,613.3044122,4.363636364,0.617650093,197.0200289,198.7072266,58.63254762,1.645840148,80.06672227,7.666666667,1,7.666666667,0.975867173,,0,0,102.8932874
5623,957.6470588,,,613.24664,31.81818182,0.573869803,197.0332702,15.7554083,54.97264194,,18.34862385,,3,,0.980133463,,0,1,101.1583477
5624,912.9411765,1.281111111,107.1428571,611.5747476,11.36363636,0.959926173,197.8633528,9.638049119,,9.88335671,80.06672227,19.33333333,1,19.33333333,1.351579693,590.45,0,1,123.2495697
5625,944.7058824,,,611.5747476,11.36363636,0.593214332,197.0614189,22.08666116,,,280.2335279,,1,,0.975938234,,0,1,113.5679862
5626,882.3529412,0.188888889,892.8571429,683.4923819,5.818181818,0.619382973,197.815878,69.38710906,58.63254762,8.837641854,70.05838198,6.666666667,1,6.666666667,1.011952987,999.92,0,0,94.57659208
5627,960,5.555555556,,660.7633983,45.45454545,1.523817593,199.3860408,32.83267953,58.63254762,7.453057174,,19.33333333,1,19.33333333,1.570826479,,2,0,277.7900172
5628,935.2941176,2.777777778,428.5714286,648.8623253,13.63636364,0.828234432,200.8196951,,58.63254762,1.61881372,,16.66666667,1,16.66666667,1.082137541,,1,0,98.89156627
5629,920,0.5,,640.530874,4.090909091,2.051762488,200.201216,0.731516378,58.63254762,0.208588583,,10,1,10,2.176400189,,1,0,477.1032702
5630,974.1176471,0.833333333,178.5714286,611.5747476,18.18181818,2.439383463,216.7695896,81.3822665,,0.259869497,,,2,15.66666667,2.143664768,1000,0,1,493.6402754
5631,1000,0.238888889,,611.6937933,19.54545455,0.577926318,196.9748882,66.92305389,49.79940282,5.129477378,,20,2,20,0.986099953,838.96,0,1,101.0791738
5632,883.5294118,0.138888889,214.2857143,670.7054686,11.36363636,2.600340831,206.8652256,,55.02845282,0.074842415,5.004170142,12.26666667,3,12.26666667,2.524591057,,0,1,181.0292599
5633,934.1176471,0.148477778,71.42857143,649.4488007,8.090909091,1.365566955,198.499191,,58.63254762,1.23489985,,3.333333333,1,3.333333333,1.761462012,887.77,0,0,312.1944923
5634,852.9411765,0.138888889,285.7142857,634.0341276,8.181818182,0.967498573,197.8165313,,55.71535593,21.02517477,210.175146,16.66666667,2,16.66666667,1.218024543,1000,0,1,96.68330465
5635,985.8823529,0.027777778,35.71428571,627.1137184,2.727272727,0.684942417,197.2696093,101.3000458,58.63254762,0.905038835,5.004170142,8.333333333,1,8.333333333,0.979520233,,0,0,119.2237522
5636,914.1176471,0.388888889,,611.5747476,22.72736364,0.559709593,196.9112949,22.08666116,47.89968639,33.75739415,,20,2,20,0.95931523,712.6,0,0,216.5679862
5637,965.8823529,2.222222222,71.42857143,611.5747476,18.18181818,7.843417195,211.1514866,22.08666116,,7.842514927,0.834028357,25,2,25,7.405869254,534.06,1,1,155.3287435
5638,823.5294118,0.083333333,607.1428571,719.221861,8.181818182,1.275775829,207.8334681,,58.63254762,,5.004170142,,1,,1.66115287,,0,0,153.9277108
5639,897.6470588,0.833333333,71.42857143,611.5747476,18.18181818,1.258407642,197.5401527,22.08666116,,0.866231657,,0.333333333,1,11.66666667,1.501418332,1000,0,1,103.3390706
5640,967.0588235,0.388888889,71.42857143,611.5747476,45.45454545,0.559709593,196.9112949,22.08666116,47.89968639,12.81260568,340.2835696,46.66666667,3,46.66666667,0.95931523,,2,0,103.9122203
5641,938.8235294,2.267777778,285.7142857,619.7451371,3.181818182,1.02303309,197.9390571,,58.63254762,1.722068533,190.1584654,6,1,11.33333333,1.301921232,804.83,1,0,85.71944923
5642,998.8235294,0.833333333,,636.7896864,,2.773700467,201.2773265,,58.63254762,0.296597719,88.40700584,8.666666667,1,8.666666667,3.407344669,,1,0,178.5301205
5643,828.2352941,6.666666667,35.71428571,635.604481,2.727272727,0.784941067,197.9187695,88.65037367,58.63254762,0.069991518,10.00834028,7.866666667,2,7.866666667,1.265348519,,0,0,104.9449225
5644,957.6470588,0.166666667,,611.0810579,18.18181818,0.582072342,196.8612584,55.92891885,47.89968639,,50.04170142,,1,,0.95931523,,0,0,100.626506
5645,910.5882353,194.4444444,35.71428571,620.6957523,13.63636364,0.993506099,197.8674118,,58.63254762,0.485782713,210.175146,23.33333333,1,23.33333333,1.297918131,,1,0,101.0585198
5646,998.8235294,0.133333333,71.42857143,615.6853271,10.90909091,0.651283724,197.2247255,198.4719436,57.34353098,,,,2,,1.013792677,,1,0,100.929432
5647,976.4705882,0.087777778,,611.7568176,9.090909091,0.972142263,197.904229,102.3951814,47.96623013,0.860687774,,35.13333333,2,35.13333333,1.332703793,,1,1,174.5628227
5648,820,0.666666667,142.8571429,624.9358816,18.18181818,0.679435868,197.0793431,144.2413405,58.63254762,20.3107069,,4.666666667,1,16,0.993232369,824.12,1,0,113.9122203
5649,935.2941176,0.158888889,,611.5747476,6.636363636,0.559709593,196.9112949,22.08666116,47.89968639,0.602897233,15.01251043,7.533333333,1,7.533333333,0.95931523,,0,0,756.626506
5650,980,0.416666667,,613.7875979,22.72736364,1.056276465,198.1142618,,49.97005532,2.35407115,210.175146,16.53333333,3,16.53333333,1.436900233,,0,1,175.3993115
5651,792.9411765,0.027777778,571.4285714,619.4597774,8.181818182,1.59913702,197.903106,1.450199135,58.63254762,,40.03336113,,1,,1.561217456,,0,0,88.57831325
5652,820,0.113911111,178.5714286,643.4037279,22.72727273,12.39516025,206.2527505,,58.63254762,0.611906042,,10.72733333,4,10.72733333,13.72544258,1000,0,0,472.8657487
5653,921.1764706,0.138888889,392.8571429,613.9609145,6.636363636,0.688078787,197.1836365,67.18828205,58.54668473,1.591094307,,10,3,10,1.147008313,1000,0,1,94.65576592
5654,877.6470588,0.138888889,464.2857143,626.9631606,7.272727273,0.692955198,197.5564547,99.15683112,58.63254762,,20.01668057,,.,,1.111935775,,0,0,114.1170396
5655,914.1176471,0.027777778,,615.2389055,18.18181818,0.620543,197.0265174,,58.63254762,1.178075053,15.01251043,8,1,8,1.008663127,,0,0,109.5180723
5656,942.3529412,0.555555556,,614.4476015,36.36363636,0.833311341,197.4172011,,58.63254762,8.918028152,360.3002502,20,2,20,1.109574972,877.92,1,0,112.0946644
5657,1000,0.5,35.71428571,611.5747476,10,0.559709593,196.9327055,22.08666116,,0.550923334,,4,1,5,0.95931523,,1,0,198.8795181
5658,942.3529412,,,629.9970764,68.18181818,1.527841885,199.2408345,,58.57566345,,218.5154295,,3,,1.68481091,,0,1,118.4819277
5659,981.1764706,0.388888889,,612.2417539,,0.58249124,196.9672914,57.92240793,58.63254762,0.089395107,,11.2,1,11.2,0.969292717,,0,0,103.2237522
5660,927.0588235,0.1,71.42857143,629.7152181,8.181818182,1.00260014,197.8619876,,58.63254762,10.04343632,100.0834028,6.666666667,1,18,1.254255111,986.27,0,0,105.5542169
5661,905.8823529,,,614.8555082,,0.868309078,197.4354189,3.815863211,58.63254762,,,,2,,1.175172145,,0,0,123.5507745
5662,934.1176471,3.555555556,642.8571429,611.5747476,4.545454545,1.956411108,210.6059079,75.78253002,,7.965173329,,6.666666667,1,14.86666667,1.912603437,799.81,0,1,177.7728055
5663,818.8235294,0.833333333,964.2857143,651.560112,8.181818182,0.894313024,198.5877255,1.907931605,58.63254762,8.097533527,5.004170142,4,1,7.266666667,1.249470339,980.66,0,0,140.8313253
5664,877.6470588,0.055555556,71.42857143,651.6984151,0.363636364,1.292488815,198.4084912,0.316562643,58.63254762,0.130281241,,13.66666667,1,13.66666667,1.616755554,,0,0,196.6506024
5665,877.6470588,0.138888889,71.42857143,792.6748353,18.18181818,2.515920202,203.0615444,1.736816663,58.63254762,1.431014697,,8.666666667,1,8.666666667,3.403883737,1000,0,0,330.2461274
5666,911.7647059,0.305555556,,678.4662006,6.818181818,6.844648009,206.7832016,,58.63254762,1.385970651,190.1584654,13.33333333,1,13.33333333,4.154735025,,3,0,118.1566265
5667,932.9411765,0.138888889,,614.7802293,22.72736364,0.661913727,197.112938,,58.63254762,2.930634941,80.06672227,33.33333333,1,33.33333333,1.037874451,,0,0,125.010327
5668,921.1764706,0.083333333,71.42857143,616.5956769,6.818181818,0.618455667,196.9954988,10.96418992,58.63254762,0.636853514,60.0500417,6.666666667,1,6.666666667,0.983494384,,1,0,100.3717728
5669,988.2352941,1.666666667,892.8571429,614.7452158,22.72736364,0.657975363,197.1333138,,58.63254762,17.5339147,180.1501251,16.66666667,1,16.66666667,1.060306031,503.87,0,0,79.6454389
5670,929.4117647,,35.71428571,611.5747476,22.72727273,1.813018844,199.2999578,24.22987581,,7.676891434,3.336113428,18.66666667,1,18.66666667,1.767733801,1000,0,1,104.5421687
5671,956.4705882,0.2443,35.71428571,662.5438325,18.18181818,4.305677634,206.3137455,,58.63254762,0.221062319,,6,2,6,3.121732199,,1,0,284.4113597
5672,1000,1.944444444,35.71428571,628.923914,10.09090909,1.378828501,198.5842757,,58.63254762,2.284772618,100.0834028,2,1,16.66666667,1.589199688,943.28,2,0,144.3425129
5673,974.1176471,0.138888889,71.42857143,629.3160647,3.363636364,0.829738171,197.6179121,,58.63254762,0.672888751,190.1584654,4.2,1,4.2,1.136788692,,0,0,97.74870912
5674,914.1176471,0.027777778,71.42857143,619.8029093,2.272727273,0.604363484,197.0147809,245.9648958,58.63254762,,,,1,,0.95931523,,1,0,206.4406196
5675,824.7058824,0.166666667,214.2857143,644.1442624,22.72736364,2.81265089,199.528524,,58.63254762,26.98069066,80.06672227,6,3,26.66666667,2.254204058,976.01,1,0,103.5972461
5676,956.4705882,0.044444444,,644.6904723,3.636363636,1.210363178,198.1608632,,58.63254762,,,,1,,1.401782953,,0,0,151.2478485
5677,957.6470588,0.111111111,,614.0887136,13.09090909,0.641262377,197.0926431,,58.63254762,1.261233292,310.2585488,20,1,20,1.037434925,,1,0,106.0068847
5678,941.1764706,,,611.5747476,14.54545455,,,,47.89968639,,100.0834028,,1,,,,2,0,107.7125645
5679,983.5294118,0.388888889,35.71428571,625.4803408,5.181818182,1.390793968,198.6602809,,58.63254762,0.364510281,180.1501251,5.333333333,1,5.333333333,1.594213434,,0,0,112.3907057
5680,935.2941176,0.138888889,,616.1807675,16.81818182,0.745202971,197.2859995,,58.63254762,2.214088114,,13.33333333,1,13.33333333,1.105653459,,1,0,124.697074
5681,958.8235294,0.388888889,,611.2718812,11.36363636,0.810003385,196.8732225,14.16831721,47.89968639,0.05335987,210.175146,16.66666667,2,16.66666667,1.11792332,,0,0,100.0223752
5682,967.0588235,0.177777778,107.1428571,658.9532028,14.54545455,1.705386928,199.3546258,,58.63254762,0.706152047,170.1417848,,1,6.666666667,1.668645855,1000,0,0,227.3304647
5683,848.2352941,0.222222222,,611.5747476,13.63636364,1.43632862,199.0042825,4.727050278,47.89968639,3.392856153,290.2418682,4.333333333,2,4.333333333,1.821232186,543.71,0,1,261.6041308
5684,937.6470588,2.222222222,,611.5747476,10.54545455,,,,47.89968639,6.441298599,,16.66666667,.,16.66666667,,465.95,0,0,756.626506
5685,857.6470588,0.027777778,321.4285714,640.7532094,,0.789226723,197.6249218,,58.63254762,3.214758924,8.34028357,11.66666667,3,11.66666667,1.142010358,827.76,1,1,97.53184165
5686,840,0.138888889,464.2857143,616.5676661,18.18181818,0.662429295,197.2253274,,58.63254762,2.245272454,300.2502085,33.33333333,2,33.33333333,1.056392414,,0,0,89.42857143
5687,880,1.111111111,35.71428571,611.5747476,7.272727273,0.559709593,196.9112949,22.08666116,47.89968639,4.268096619,,20,1,20,0.95931523,,0,0,104.2719449
5688,871.7647059,0.1,,611.5747476,8.181818182,1.261572655,202.7001031,,47.89968639,27.10542802,,13.33333333,2,13.73333333,1.66115287,1000,1,1,141.2891566
5689,985.8823529,0.138888889,,618.6352106,5.454545455,0.73275774,197.2368878,,58.63254762,0.374905061,,14.33333333,1,14.33333333,1.073362827,,1,0,120.0068847
5690,947.0588235,0.833333333,107.1428571,616.8740338,5.181818182,1.720857539,197.1623213,200.961666,58.63254762,0.470537036,,2,1,2,1.812870678,868.92,1,0,756.626506
5691,909.4117647,0.833333333,35.71428571,611.5747476,9.090909091,0.559709593,196.9112949,22.08666116,47.89968639,1.913332483,110.0917431,6.333333333,0,6.333333333,0.95931523,,0,0,102.848537
5692,881.1764706,0.111111111,214.2857143,629.3703356,13.63636364,1.045793256,198.2443184,,58.63254762,,200.1668057,,2,,1.342257546,,0,0,121.858864
5693,910.5882353,0.111111111,,613.6475441,8.636363636,0.724787923,197.119911,197.0046329,58.63254762,0.174632302,300.2502085,23.33333333,2,23.33333333,1.022672666,,0,0,105.1153184
5694,992.9411765,0.011111111,,611.5747476,13.63636364,0.559709593,196.9112949,22.08666116,47.89968639,2.835695951,10.00834028,10.66666667,1,10,0.95931523,991.69,0,0,117.5679862
5695,963.5294118,0.833333333,35.71428571,660.572575,11.36363636,1.825449754,200.5473976,,58.63254762,6.824519484,80.06672227,17.2,2,17.2,2.553268108,,1,0,516.8519793
5696,810.5882353,0.388888889,964.2857143,721.4679741,31.81818182,0.594019907,197.8327819,,58.63254762,3.860621247,130.1084237,3,1,3,0.983441746,1000,0,0,323.2960413
5697,912.9411765,0.027777778,214.2857143,624.8781094,9.090909091,0.559709593,198.0268063,201.5092338,58.63254762,3.169714878,5.004170142,33.33333333,1,33.33333333,0.95931523,,0,0,92.20998279
5698,938.8235294,0.027777778,245.7142857,612.2715153,22.72736364,0.573676465,196.9594376,41.70926716,58.63254762,2.435843419,,13.33333333,1,13.33333333,0.974514382,,0,0,118.5129088
5699,956.4705882,0.027777778,,662.1499311,6.363636364,1.125888845,197.9715144,,58.63254762,,350.2919099,,1,,1.299792035,,0,0,137.67642
5700,903.5294118,0.388888889,178.5714286,613.2221306,22.72736364,0.596776762,196.9872854,106.7286673,58.63254762,4.999889122,,16.66666667,1,16.66666667,0.961507593,,0,0,152.5473322
5701,968.2352941,0.1,,617.6093164,,0.811915282,197.424864,,58.63254762,2.430992521,,7.333333333,2,7.333333333,1.155696175,103.48,0,0,109.302926
5702,,0.166666667,,624.5367282,11.36363636,1.531286164,198.8786152,23.83631145,58.63254762,0.636160529,10.00834028,16.66666667,2,16.66666667,2.290468841,,1,0,108.9225473
5703,792.9411765,0.138888889,785.7142857,692.7341831,9.090909091,0.596486755,198.4084838,12.97479049,58.63254762,8.399675128,130.1084237,15.86666667,2,15.10666667,0.981246751,994.64,0,0,140.2598967
5704,903.5294118,0.138888889,107.1428571,611.5747476,8.181818182,0.559709593,197.3348615,22.08666116,,0.229378143,70.05838198,8.666666667,1,6.8,0.95931523,,0,1,107.2685026
5705,976.4705882,1.944444444,35.71428571,638.3880506,9.090909091,0.943309856,199.7217629,,58.63254762,3.555707704,,17,2,17,1.41774009,889.89,0,0,108.2409639
5706,825.8823529,0.094444444,607.1428571,625.4190673,10.90909091,3.324301697,202.4997737,,53.28758272,4.925046707,,10,7,13.33333333,4.738382477,563.67,0,1,116.373494
5707,907.0588235,2.559888889,357.1428571,654.4557246,22.72736364,3.95925195,206.7862623,,57.66980996,11.75649604,80.06672227,25.33333333,3,25.33333333,4.642450165,908.99,1,1,1000
5708,997.6470588,0.083333333,,612.6198992,13.63636364,0.626640304,197.0209024,92.98385958,58.63254762,3.188425482,210.175146,24.6,1,24.6,1.022185767,,0,0,113.929432
5709,,0.388888889,71.42857143,624.3686637,9.090909091,0.702221095,197.2331591,,58.63254762,2.393571314,10.00834028,4,1,4,1.091051745,,1,0,100.7452668
5710,924.7058824,0.138888889,107.1428571,615.6258042,11.36363636,0.681780985,197.200056,10.72035113,58.63254762,3.745585683,15.01251043,11.66666667,3,11.66666667,1.10628248,382.24,1,1,118.7039587
5711,927.0588235,0.166666667,,626.6567929,13.63636364,1.179554429,198.0431303,2.374219823,58.63254762,1.564067879,15.01251043,6.666666667,1,6.666666667,1.135599079,506.87,0,0,154.020654
5712,909.4117647,0.138888889,71.42857143,617.5813056,27.27272727,0.736860799,197.3470238,,58.63254762,14.45290195,80.06672227,16.66666667,1,20,1.01311365,948.5,2,0,399.5129088
5713,921.1764706,0.138888889,35.71428571,617.5270348,18.18181818,0.854292082,197.4353455,,58.63254762,2.561273762,,14.66666667,1,14.66666667,1.284190204,,1,0,176.0550775
5714,976.4705882,0.1229,,611.5747476,22.72727273,1.486628693,198.8394345,,47.89968639,,8.34028357,,2,,1.457189457,,0,1,146.7005164
5715,948.2352941,1.111111111,35.71428571,612.0684373,16.36363636,0.579104247,196.9510554,109.5734532,58.63254762,1.540506378,7.506255213,9.333333333,2,9.333333333,0.987826471,,0,0,193.3803787
5716,877.6470588,0.027777778,142.8571429,611.5747476,18.18181818,1.090504431,198.5960563,22.98073674,,0.431036872,,,1,,1.535356526,,1,1,186.5679862
5717,956.4705882,6.666666667,35.71428571,644.6852203,11.36363636,1.119841665,197.8228877,,58.63254762,,40.03336113,,1,,1.531571871,,1,0,756.626506
5718,929.4117647,0.122177778,,614.8064894,18.18181818,2.745362146,197.2839149,,58.63254762,,15.01251043,,1,,3.437798244,,0,0,165.3666093
5719,842.3529412,,,627.8525023,11.36363636,2.014197653,199.6327587,1.270528446,50.59148798,,5.004170142,,3,,1.834520588,,0,1,406.5542169
5720,911.7647059,0.522388889,214.2857143,620.0147407,11.36363636,1.125226483,197.9020931,,58.63254762,,40.03336113,,2,,1.33066408,,1,0,152.3924269
5721,868.2352941,,,611.5747476,13.63636364,0.812874811,201.2068116,58.45286425,,,8.34028357,,1,,1.166729049,,0,1,125.929432
5722,911.7647059,0.555555556,107.1428571,619.7223783,13.63636364,1.095939374,198.3060181,,58.63254762,13.5721176,250.2085071,3.666666667,1,13,1.396469172,976.41,1,0,197.1996558
5723,855.2941176,,,644.018214,4.545454545,2.298791018,200.8014994,,58.63254762,,,,1,,2.5057599,,1,0,364.0051635
5724,858.8235294,0.232833333,250,614.0572015,36.36363636,0.815291534,197.4837231,,58.63254762,44.81882592,,10,3,12.06666667,1.159259751,900.07,0,0,113.83821
5725,929.4117647,0.166666667,,623.0118923,18.18181818,0.954337276,197.984051,296.3710799,51.49734147,3.02418796,,18.66666667,3,18.66666667,1.539491222,,0,1,122.1170396
5726,807.0588235,0.555555556,71.42857143,611.5747476,2.181818182,1.074826161,197.9867154,22.08666116,,0.152456772,290.2418682,2.42,1,2.42,1.2897198,,0,1,132.1376936
5727,847.0588235,0.833333333,321.4285714,617.0736105,,0.645630381,197.1975897,241.7169673,58.63254762,0.005543883,138.4487073,4,2,4,0.995658969,,0,0,108.3752151
5728,,0.104444444,71.42857143,616.4661271,8.545454545,0.670950483,197.2598912,,58.63254762,2.207158261,10.00834028,13.33333333,1,13.33333333,1.030784145,,1,0,103.2960413
5729,852.9411765,,71.42857143,669.4519869,9.854545455,3.509687665,203.0747416,,58.63254762,10.01363795,7.506255213,10,2,10,3.346176964,802.35,0,0,133.4285714
